icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
'C84Z3',10,"other mature t/nk-cell lymphomas, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C84Z4',10,"other mature t/nk-cell lymphomas, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C84Z5',10,"other mature t/nk-cell lymphomas, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C84Z6',10,"other mature t/nk-cell lymphomas, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C84Z7',10,"other mature t/nk-cell lymphomas, spleen",38,(38) non-hodgkin`s lymphoma
'C84Z8',10,"other mature t/nk-cell lymphomas, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C84Z9',10,"other mature t/nk-cell lymphomas, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8510',10,"unspecified b-cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8511',10,"unspecified b-cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8512',10,"unspecified b-cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8513',10,"unspecified b-cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8514',10,"unspecified b-cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8515',10,"unspecified b-cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8516',10,"unspecified b-cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8517',10,"unspecified b-cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8518',10,"unspecified b-cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8519',10,"unspecified b-cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8520',10,"mediastinal (thymic) large b-cell lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8521',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8522',10,"mediastinal (thymic) large b-cell lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8523',10,"mediastinal (thymic) large b-cell lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8524',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8525',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8526',10,"mediastinal (thymic) large b-cell lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8527',10,"mediastinal (thymic) large b-cell lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8528',10,"mediastinal (thymic) large b-cell lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8529',10,"mediastinal (thymic) large b-cell lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8580',10,"other specified types of non-hodgkin lymphoma, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8581',10,"other specified types of non-hodgkin lymphoma, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8582',10,"other specified types of non-hodgkin lymphoma, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8583',10,"other specified types of non-hodgkin lymphoma, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8584',10,"other specified types of non-hodgkin lymphoma, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8585',10,"other specified types of non-hodgkin lymphoma, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8586',10,"other specified types of non-hodgkin lymphoma, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8587',10,"other specified types of non-hodgkin lymphoma, spleen",38,(38) non-hodgkin`s lymphoma
'C8588',10,"other specified types of non-hodgkin lymphoma, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8589',10,"other specified types of non-hodgkin lymphoma, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C8590',10,"non-hodgkin lymphoma, unspecified, unspecified site",38,(38) non-hodgkin`s lymphoma
'C8591',10,"non-hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",38,(38) non-hodgkin`s lymphoma
'C8592',10,"non-hodgkin lymphoma, unspecified, intrathoracic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8593',10,"non-hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8594',10,"non-hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",38,(38) non-hodgkin`s lymphoma
'C8595',10,"non-hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",38,(38) non-hodgkin`s lymphoma
'C8596',10,"non-hodgkin lymphoma, unspecified, intrapelvic lymph nodes",38,(38) non-hodgkin`s lymphoma
'C8597',10,"non-hodgkin lymphoma, unspecified, spleen",38,(38) non-hodgkin`s lymphoma
'C8598',10,"non-hodgkin lymphoma, unspecified, lymph nodes of multiple sites",38,(38) non-hodgkin`s lymphoma
'C8599',10,"non-hodgkin lymphoma, unspecified, extranodal and solid organ sites",38,(38) non-hodgkin`s lymphoma
'C860',10,"extranodal nk/t-cell lymphoma, nasal type",38,(38) non-hodgkin`s lymphoma
'C861',10,hepatosplenic t-cell lymphoma,38,(38) non-hodgkin`s lymphoma
'C862',10,enteropathy-type (intestinal) t-cell lymphoma,38,(38) non-hodgkin`s lymphoma
'C863',10,subcutaneous panniculitis-like t-cell lymphoma,38,(38) non-hodgkin`s lymphoma
'C864',10,blastic nk-cell lymphoma,38,(38) non-hodgkin`s lymphoma
'C865',10,angioimmunoblastic t-cell lymphoma,38,(38) non-hodgkin`s lymphoma
'C866',10,primary cutaneous cd30-positive t-cell proliferations,38,(38) non-hodgkin`s lymphoma
'C880',10,waldenstrom macroglobulinemia,38,(38) non-hodgkin`s lymphoma
'C882',10,heavy chain disease,38,(38) non-hodgkin`s lymphoma
'C883',10,immunoproliferative small intestinal disease,38,(38) non-hodgkin`s lymphoma
'C884',10,extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue [malt-lymphoma],38,(38) non-hodgkin`s lymphoma
'C888',10,other malignant immunoproliferative diseases,38,(38) non-hodgkin`s lymphoma
'C889',10,"malignant immunoproliferative disease, unspecified",38,(38) non-hodgkin`s lymphoma
'C964',10,sarcoma of dendritic cells (accessory cells),38,(38) non-hodgkin`s lymphoma
'C969',10,"malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified",38,(38) non-hodgkin`s lymphoma
'C96Z',10,"other specified malignant neoplasms of lymphoid, hematopoietic and related tissue",38,(38) non-hodgkin`s lymphoma
'Z8572',10,personal history of non-hodgkin lymphomas,38,(38) non-hodgkin`s lymphoma
'Z8579',10,"personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues",38,(38) non-hodgkin`s lymphoma
'20240',9,"leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites",39,(39) leukemias
'20241',9,"leukemic reticuloendotheliosis, lymph nodes of head, face, and neck",39,(39) leukemias
'20242',9,"leukemic reticuloendotheliosis, intrathoracic lymph nodes",39,(39) leukemias
'20243',9,"leukemic reticuloendotheliosis, intra-abdominal lymph nodes",39,(39) leukemias
'20244',9,"leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm",39,(39) leukemias
'20245',9,"leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb",39,(39) leukemias
'20246',9,"leukemic reticuloendotheliosis, intrapelvic lymph nodes",39,(39) leukemias
'20247',9,"leukemic reticuloendotheliosis, spleen",39,(39) leukemias
'20248',9,"leukemic reticuloendotheliosis, lymph nodes of multiple sites",39,(39) leukemias
'2031',9,plasma cell leukemia*,39,(39) leukemias
'20310',9,"plasma cell leukemia, without mention of having achieved remission",39,(39) leukemias
'20311',9,"plasma cell leukemia, in remission",39,(39) leukemias
'20312',9,"plasma cell leukemia, in relapse",39,(39) leukemias
'2040',9,acute lymphoid leukemia*,39,(39) leukemias
'20400',9,"acute lymphoid leukemia, without mention of having achieved remission",39,(39) leukemias
'20401',9,"acute lymphoid leukemia, in remission",39,(39) leukemias
'20402',9,"acute lymphoid leukemia, in relapse",39,(39) leukemias
'2041',9,chr lymphoid leukemia*,39,(39) leukemias
'20410',9,"chronic lymphoid leukemia, without mention of having achieved remission",39,(39) leukemias
'20411',9,"chronic lymphoid leukemia, in remission",39,(39) leukemias
'20412',9,"chronic lymphoid leukemia, in relapse",39,(39) leukemias
'2042',9,subac lymphoid leukemia*,39,(39) leukemias
'20420',9,"subacute lymphoid leukemia, without mention of having achieved remission",39,(39) leukemias
'20421',9,"subacute lymphoid leukemia, in remission",39,(39) leukemias
'20422',9,"subacute lymphoid leukemia, in relapse",39,(39) leukemias
'2048',9,lymphoid leukemia nec*,39,(39) leukemias
'20480',9,"other lymphoid leukemia, without mention of having achieved remission",39,(39) leukemias
'20481',9,"other lymphoid leukemia, in remission",39,(39) leukemias
'20482',9,"other lymphoid leukemia, in relapse",39,(39) leukemias
'2049',9,lymphoid leukemia nos*,39,(39) leukemias
'20490',9,"unspecified lymphoid leukemia, without mention of having achieved remission",39,(39) leukemias
'20491',9,"unspecified lymphoid leukemia, in remission",39,(39) leukemias
'20492',9,"unspecified lymphoid leukemia, in relapse",39,(39) leukemias
'2050',9,acute myeloid leukemia*,39,(39) leukemias
'20500',9,"acute myeloid leukemia, without mention of having achieved remission",39,(39) leukemias
'20501',9,"acute myeloid leukemia, in remission",39,(39) leukemias
'20502',9,"acute myeloid leukemia, in relapse",39,(39) leukemias
'2051',9,chronic myeloid leukemia*,39,(39) leukemias
'20510',9,"chronic myeloid leukemia, without mention of having achieved remission",39,(39) leukemias
'20511',9,"chronic myeloid leukemia, in remission",39,(39) leukemias
'20512',9,"chronic myeloid leukemia, in relapse",39,(39) leukemias
'2052',9,subacut myeloid leukemia*,39,(39) leukemias
'20520',9,"subacute myeloid leukemia, without mention of having achieved remission",39,(39) leukemias
'20521',9,"subacute myeloid leukemia,in remission",39,(39) leukemias
'20522',9,"subacute myeloid leukemia, in relapse",39,(39) leukemias
'2053',9,myeloid sarcoma*,39,(39) leukemias
'20530',9,"myeloid sarcoma, without mention of having achieved remission",39,(39) leukemias
'20531',9,"myeloid sarcoma, in remission",39,(39) leukemias
'20532',9,"myeloid sarcoma, in relapse",39,(39) leukemias
'2058',9,myeloid leukemia nec*,39,(39) leukemias
'20580',9,"other myeloid leukemia, without mention of having achieved remission",39,(39) leukemias
'20581',9,"other myeloid leukemia, in remission",39,(39) leukemias
'20582',9,"other myeloid leukemia, in relapse",39,(39) leukemias
'2059',9,myeloid leukemia nos*,39,(39) leukemias
'20590',9,"unspecified myeloid leukemia, without mention of having achieved remission",39,(39) leukemias
'20591',9,"unspecified myeloid leukemia, in remission",39,(39) leukemias
'20592',9,"unspecified myeloid leukemia, in relapse",39,(39) leukemias
'2060',9,acute monocytic leukemia*,39,(39) leukemias
'20600',9,"acute monocytic leukemia, without mention of having achieved remission",39,(39) leukemias
'20601',9,"acute monocytic leukemia,in remission",39,(39) leukemias
'20602',9,"acute monocytic leukemia, in relapse",39,(39) leukemias
'2061',9,chr monocytic leukemia*,39,(39) leukemias
'20610',9,"chronic monocytic leukemia, without mention of having achieved remission",39,(39) leukemias
'20611',9,"chronic monocytic leukemia, in remission",39,(39) leukemias
'20612',9,"chronic monocytic leukemia, in relapse",39,(39) leukemias
'2062',9,subac monocytic leukemia*,39,(39) leukemias
'20620',9,"subacute monocytic leukemia, without mention of having achieved remission",39,(39) leukemias
'20621',9,"subacute monocytic leukemia, in remission",39,(39) leukemias
'20622',9,"subacute monocytic leukemia, in relapse",39,(39) leukemias
'2068',9,monocytic leukemia nec*,39,(39) leukemias
'20680',9,"other monocytic leukemia, without mention of having achieved remission",39,(39) leukemias
'20681',9,"other monocytic leukemia, in remission",39,(39) leukemias
'20682',9,"other monocytic leukemia, in relapse",39,(39) leukemias
'2069',9,monocytic leukemia nos*,39,(39) leukemias
'20690',9,"unspecified monocytic leukemia, without mention of having achieved remission",39,(39) leukemias
'20691',9,"unspecified monocytic leukemia, in remission",39,(39) leukemias
'20692',9,"unspecified monocytic leukemia, in relapse",39,(39) leukemias
'2070',9,acute erythremia*,39,(39) leukemias
'20700',9,"acute erythremia and erythroleukemia, without mention of having achieved remission",39,(39) leukemias
'20701',9,"acute erythremia and erythroleukemia, in remission",39,(39) leukemias
'20702',9,"acute erythremia and erythroleukemia, in relapse",39,(39) leukemias
'2071',9,chronic erythremia*,39,(39) leukemias
'20710',9,"chronic erythremia, without mention of having achieved remission",39,(39) leukemias
'20711',9,"chronic erythremia, in remission",39,(39) leukemias
'20712',9,"chronic erythremia, in relapse",39,(39) leukemias
'2072',9,megakaryocytic leukemia*,39,(39) leukemias
'20720',9,"megakaryocytic leukemia, without mention of having achieved remission",39,(39) leukemias
'20721',9,"megakaryocytic leukemia, in remission",39,(39) leukemias
'20722',9,"megakaryocytic leukemia, in relapse",39,(39) leukemias
'2078',9,specified leukemia nec*,39,(39) leukemias
'20780',9,"other specified leukemia, without mention of having achieved remission",39,(39) leukemias
'20781',9,"other specified leukemia, in remission",39,(39) leukemias
'20782',9,"other specified leukemia, in relapse",39,(39) leukemias
'2080',9,act leuk uns cl w/o rmsn*,39,(39) leukemias
'20800',9,"acute leukemia of unspecified cell type, without mention of having achieved remission",39,(39) leukemias
'20801',9,"acute leukemia of unspecified cell type, in remission",39,(39) leukemias
'20802',9,"acute leukemia of unspecified cell type, in relapse",39,(39) leukemias
'2081',9,chronic leukemia nos*,39,(39) leukemias
'20810',9,"chronic leukemia of unspecified cell type, without mention of having achieved remission",39,(39) leukemias
'20811',9,"chronic leukemia of unspecified cell type, in remission",39,(39) leukemias
'20812',9,"chronic leukemia of unspecified cell type, in relapse",39,(39) leukemias
'2082',9,subacute leukemia nos*,39,(39) leukemias
'20820',9,"subacute leukemia of unspecified cell type, without mention of having achieved remission",39,(39) leukemias
'20821',9,"subacute leukemia of unspecified cell type, in remission",39,(39) leukemias
'20822',9,"subacute leukemia of unspecified cell type, in relapse",39,(39) leukemias
'2088',9,leukemia-unspec cell nec*,39,(39) leukemias
'20880',9,"other leukemia of unspecified cell type, without mention of having achieved remission",39,(39) leukemias
'20881',9,"other leukemia of unspecified cell type, in remission",39,(39) leukemias
'20882',9,"other leukemia of unspecified cell type, in relapse",39,(39) leukemias
'2089',9,leukemia-unspec cell nos*,39,(39) leukemias
'20890',9,"unspecified leukemia, without mention of having achieved remission",39,(39) leukemias
'20891',9,"unspecified leukemia, in remission",39,(39) leukemias
'20892',9,"unspecified leukemia, in relapse",39,(39) leukemias
'V1060',9,"personal history of leukemia, unspecified",39,(39) leukemias
'V1061',9,personal history of lymphoid leukemia,39,(39) leukemias
'V1062',9,personal history of myeloid leukemia,39,(39) leukemias
'V1063',9,personal history of monocytic leukemia,39,(39) leukemias
'V1069',9,personal history of other leukemia,39,(39) leukemias
'C9010',10,plasma cell leukemia not having achieved remission,39,(39) leukemias
'C9011',10,plasma cell leukemia in remission,39,(39) leukemias
'C9012',10,plasma cell leukemia in relapse,39,(39) leukemias
'C9100',10,acute lymphoblastic leukemia not having achieved remission,39,(39) leukemias
'C9101',10,"acute lymphoblastic leukemia, in remission",39,(39) leukemias
'C9102',10,"acute lymphoblastic leukemia, in relapse",39,(39) leukemias
'C9110',10,chronic lymphocytic leukemia of b-cell type not having achieved remission,39,(39) leukemias
'C9111',10,chronic lymphocytic leukemia of b-cell type in remission,39,(39) leukemias
'C9112',10,chronic lymphocytic leukemia of b-cell type in relapse,39,(39) leukemias
'C9130',10,prolymphocytic leukemia of b-cell type not having achieved remission,39,(39) leukemias
'C9131',10,"prolymphocytic leukemia of b-cell type, in remission",39,(39) leukemias
'C9132',10,"prolymphocytic leukemia of b-cell type, in relapse",39,(39) leukemias
'C9140',10,hairy cell leukemia not having achieved remission,39,(39) leukemias
'C9141',10,"hairy cell leukemia, in remission",39,(39) leukemias
'C9142',10,"hairy cell leukemia, in relapse",39,(39) leukemias
'C9150',10,adult t-cell lymphoma/leukemia (htlv-1-associated) not having achieved remission,39,(39) leukemias
'C9151',10,"adult t-cell lymphoma/leukemia (htlv-1-associated), in remission",39,(39) leukemias
'C9152',10,"adult t-cell lymphoma/leukemia (htlv-1-associated), in relapse",39,(39) leukemias
'C9160',10,prolymphocytic leukemia of t-cell type not having achieved remission,39,(39) leukemias
'C9161',10,"prolymphocytic leukemia of t-cell type, in remission",39,(39) leukemias
'C9162',10,"prolymphocytic leukemia of t-cell type, in relapse",39,(39) leukemias
'C9190',10,"lymphoid leukemia, unspecified not having achieved remission",39,(39) leukemias
'C9191',10,"lymphoid leukemia, unspecified, in remission",39,(39) leukemias
'C9192',10,"lymphoid leukemia, unspecified, in relapse",39,(39) leukemias
'C91A0',10,mature b-cell leukemia burkitt-type not having achieved remission,39,(39) leukemias
'C91A1',10,"mature b-cell leukemia burkitt-type, in remission",39,(39) leukemias
'C91A2',10,"mature b-cell leukemia burkitt-type, in relapse",39,(39) leukemias
'C91Z0',10,other lymphoid leukemia not having achieved remission,39,(39) leukemias
'C91Z1',10,"other lymphoid leukemia, in remission",39,(39) leukemias
'C91Z2',10,"other lymphoid leukemia, in relapse",39,(39) leukemias
'C9200',10,"acute myeloblastic leukemia, not having achieved remission",39,(39) leukemias
'C9201',10,"acute myeloblastic leukemia, in remission",39,(39) leukemias
'C9202',10,"acute myeloblastic leukemia, in relapse",39,(39) leukemias
'C9210',10,"chronic myeloid leukemia, bcr/abl-positive, not having achieved remission",39,(39) leukemias
'C9211',10,"chronic myeloid leukemia, bcr/abl-positive, in remission",39,(39) leukemias
'C9212',10,"chronic myeloid leukemia, bcr/abl-positive, in relapse",39,(39) leukemias
'C9220',10,"atypical chronic myeloid leukemia, bcr/abl-negative, not having achieved remission",39,(39) leukemias
'C9221',10,"atypical chronic myeloid leukemia, bcr/abl-negative, in remission",39,(39) leukemias
'C9222',10,"atypical chronic myeloid leukemia, bcr/abl-negative, in relapse",39,(39) leukemias
'C9230',10,"myeloid sarcoma, not having achieved remission",39,(39) leukemias
'C9231',10,"myeloid sarcoma, in remission",39,(39) leukemias
'C9232',10,"myeloid sarcoma, in relapse",39,(39) leukemias
'C9240',10,"acute promyelocytic leukemia, not having achieved remission",39,(39) leukemias
'C9241',10,"acute promyelocytic leukemia, in remission",39,(39) leukemias
'C9242',10,"acute promyelocytic leukemia, in relapse",39,(39) leukemias
'C9250',10,"acute myelomonocytic leukemia, not having achieved remission",39,(39) leukemias
'C9251',10,"acute myelomonocytic leukemia, in remission",39,(39) leukemias
'C9252',10,"acute myelomonocytic leukemia, in relapse",39,(39) leukemias
'C9260',10,acute myeloid leukemia with 11q23-abnormality not having achieved remission,39,(39) leukemias
'C9261',10,acute myeloid leukemia with 11q23-abnormality in remission,39,(39) leukemias
'C9262',10,acute myeloid leukemia with 11q23-abnormality in relapse,39,(39) leukemias
'C9290',10,"myeloid leukemia, unspecified, not having achieved remission",39,(39) leukemias
'C9291',10,"myeloid leukemia, unspecified in remission",39,(39) leukemias
'C9292',10,"myeloid leukemia, unspecified in relapse",39,(39) leukemias
'C92A0',10,"acute myeloid leukemia with multilineage dysplasia, not having achieved remission",39,(39) leukemias
'C92A1',10,"acute myeloid leukemia with multilineage dysplasia, in remission",39,(39) leukemias
'C92A2',10,"acute myeloid leukemia with multilineage dysplasia, in relapse",39,(39) leukemias
'C92Z0',10,other myeloid leukemia not having achieved remission,39,(39) leukemias
'C92Z1',10,"other myeloid leukemia, in remission",39,(39) leukemias
'C92Z2',10,"other myeloid leukemia, in relapse",39,(39) leukemias
'C9300',10,"acute monoblastic/monocytic leukemia, not having achieved remission",39,(39) leukemias
'C9301',10,"acute monoblastic/monocytic leukemia, in remission",39,(39) leukemias
'C9302',10,"acute monoblastic/monocytic leukemia, in relapse",39,(39) leukemias
'C9310',10,chronic myelomonocytic leukemia not having achieved remission,39,(39) leukemias
'C9311',10,"chronic myelomonocytic leukemia, in remission",39,(39) leukemias
'C9312',10,"chronic myelomonocytic leukemia, in relapse",39,(39) leukemias
'C9330',10,"juvenile myelomonocytic leukemia, not having achieved remission",39,(39) leukemias
'C9331',10,"juvenile myelomonocytic leukemia, in remission",39,(39) leukemias
'C9332',10,"juvenile myelomonocytic leukemia, in relapse",39,(39) leukemias
'C9390',10,"monocytic leukemia, unspecified, not having achieved remission",39,(39) leukemias
'C9391',10,"monocytic leukemia, unspecified in remission",39,(39) leukemias
'C9392',10,"monocytic leukemia, unspecified in relapse",39,(39) leukemias
'C93Z0',10,"other monocytic leukemia, not having achieved remission",39,(39) leukemias
'C93Z1',10,"other monocytic leukemia, in remission",39,(39) leukemias
'C93Z2',10,"other monocytic leukemia, in relapse",39,(39) leukemias
'C9400',10,"acute erythroid leukemia, not having achieved remission",39,(39) leukemias
'C9401',10,"acute erythroid leukemia, in remission",39,(39) leukemias
'C9402',10,"acute erythroid leukemia, in relapse",39,(39) leukemias
'C9420',10,acute megakaryoblastic leukemia not having achieved remission,39,(39) leukemias
'C9421',10,"acute megakaryoblastic leukemia, in remission",39,(39) leukemias
'C9422',10,"acute megakaryoblastic leukemia, in relapse",39,(39) leukemias
'C9430',10,mast cell leukemia not having achieved remission,39,(39) leukemias
'C9431',10,"mast cell leukemia, in remission",39,(39) leukemias
'C9432',10,"mast cell leukemia, in relapse",39,(39) leukemias
'C9440',10,acute panmyelosis with myelofibrosis not having achieved remission,39,(39) leukemias
'C9441',10,"acute panmyelosis with myelofibrosis, in remission",39,(39) leukemias
'C9442',10,"acute panmyelosis with myelofibrosis, in relapse",39,(39) leukemias
'C946',10,"myelodysplastic disease, not classified",39,(39) leukemias
'C9480',10,other specified leukemias not having achieved remission,39,(39) leukemias
'C9481',10,"other specified leukemias, in remission",39,(39) leukemias
'C9482',10,"other specified leukemias, in relapse",39,(39) leukemias
'C9500',10,acute leukemia of unspecified cell type not having achieved remission,39,(39) leukemias
'C9501',10,"acute leukemia of unspecified cell type, in remission",39,(39) leukemias
'C9502',10,"acute leukemia of unspecified cell type, in relapse",39,(39) leukemias
'C9510',10,chronic leukemia of unspecified cell type not having achieved remission,39,(39) leukemias
'C9511',10,"chronic leukemia of unspecified cell type, in remission",39,(39) leukemias
'C9512',10,"chronic leukemia of unspecified cell type, in relapse",39,(39) leukemias
'C9590',10,"leukemia, unspecified not having achieved remission",39,(39) leukemias
'C9591',10,"leukemia, unspecified, in remission",39,(39) leukemias
'C9592',10,"leukemia, unspecified, in relapse",39,(39) leukemias
'Z856',10,personal history of leukemia,39,(39) leukemias
'2030',9,multiple myeloma*,40,(40) multiple myeloma
'20300',9,"multiple myeloma, without mention of having achieved remission",40,(40) multiple myeloma
'20301',9,"multiple myeloma, in remission",40,(40) multiple myeloma
'20302',9,"multiple myeloma, in relapse",40,(40) multiple myeloma
'2038',9,immunoproliferat neo nec*,40,(40) multiple myeloma
'20380',9,"other immunoproliferative neoplasms, without mention of having achieved remission",40,(40) multiple myeloma
'20381',9,"other immunoproliferative neoplasms, in remission",40,(40) multiple myeloma
'20382',9,"other immunoproliferative neoplasms, in relapse",40,(40) multiple myeloma
'C9000',10,multiple myeloma not having achieved remission,40,(40) multiple myeloma
'C9001',10,multiple myeloma in remission,40,(40) multiple myeloma
'C9002',10,multiple myeloma in relapse,40,(40) multiple myeloma
'C9020',10,extramedullary plasmacytoma not having achieved remission,40,(40) multiple myeloma
'C9021',10,extramedullary plasmacytoma in remission,40,(40) multiple myeloma
'C9022',10,extramedullary plasmacytoma in relapse,40,(40) multiple myeloma
'C9030',10,solitary plasmacytoma not having achieved remission,40,(40) multiple myeloma
'C9031',10,solitary plasmacytoma in remission,40,(40) multiple myeloma
'C9032',10,solitary plasmacytoma in relapse,40,(40) multiple myeloma
