drug_name,ndc,strength,strength_uom,manufacturer,status
doxepin,'57801031022',75,mg,GRUPAK LABS,Active
doxepin,'58016079700',75,mg,SOUTHWOOD PHARM,Active
doxepin,'58016079730',75,mg,SOUTHWOOD PHARM,Active
doxepin,'58016079760',75,mg,SOUTHWOOD PHARM,Active
doxepin,'58016079790',75,mg,SOUTHWOOD PHARM,Active
doxepin,'58469373730',75,mg,PROF PHARM PACK,Active
doxepin,'61392072930',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072931',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072932',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072939',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072945',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072951',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072954',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072960',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072990',75,mg,HEARTLAND HLTH,Active
doxepin,'61392072991',75,mg,HEARTLAND HLTH,Active
doxepin,'62584068901',75,mg,AHP,Active
Asendin,'00005539123',100,mg,WYETH PHARM,Inactive
Asendin,'00005539160',100,mg,WYETH PHARM,Inactive
Asendin,'54124082230',100,mg,OMEGA LABS.,Inactive
Asendin,'00005539238',150,mg,WYETH PHARM,Inactive
Asendin,'00005538923',25,mg,WYETH PHARM,Inactive
Asendin,'54569016000',25,mg,A-S MEDICATION,Inactive
Asendin,'54569016001',25,mg,A-S MEDICATION,Inactive
Asendin,'00005539023',50,mg,WYETH PHARM,Inactive
Asendin,'00005539031',50,mg,WYETH PHARM,Inactive
Asendin,'00005539060',50,mg,WYETH PHARM,Inactive
Asendin,'54124065630',50,mg,OMEGA LABS.,Inactive
Asendin,'54569157600',50,mg,A-S MEDICATION,Inactive
amoxapine,'00003367771',100,mg,APOTHECON,Active
amoxapine,'00047031624',100,mg,WARNER-CHILCOTT,Active
amoxapine,'00182104501',100,mg,IVAX/GOLDLINE L,Active
amoxapine,'00304208401',100,mg,J.J.BALAN INC.,Active
amoxapine,'00349870901',100,mg,PARMED PHARM.,Active
amoxapine,'00364243401',100,mg,WATSON PHARMA,Active
amoxapine,'00405407801',100,mg,ALIGEN,Active
amoxapine,'00536300501',100,mg,RUGBY,Active
amoxapine,'00591038101',100,mg,WATSON PHARMA,Active
amoxapine,'00591571501',100,mg,ACTAVIS PHARMA,Active
amoxapine,'00603224221',100,mg,QUALITEST,Active
amoxapine,'00677137901',100,mg,URL PHARMA,Active
amoxapine,'00719106910',100,mg,BIOLINE,Active
amoxapine,'00781184601',100,mg,GENEVA PHARM.,Active
amoxapine,'00839060606',100,mg,H L MOORE,Active
amoxapine,'00839760606',100,mg,H L MOORE,Active
amoxapine,'00904399660',100,mg,MAJOR PHARMACEU,Active
amoxapine,'00904399661',100,mg,MAJOR PHARMACEU,Active
amoxapine,'11845039601',100,mg,MASON DISTRIB.,Active
amoxapine,'17236089001',100,mg,DIXON-SHANE,Active
amoxapine,'51432051803',100,mg,HARBER PHARM.,Active
amoxapine,'52446002921',100,mg,QUALITEST,Active
amoxapine,'52544038101',100,mg,WATSON PHARMA,Active
amoxapine,'52555054101',100,mg,MARTEC PHARM.,Active
amoxapine,'54274058310',100,mg,BEST GENERICS,Active
amoxapine,'58469300530',100,mg,PROF PHARM PACK,Active
amoxapine,'68115076700',100,mg,"DISPENSEXPRESS,",Active
amoxapine,'00047031715',150,mg,WARNER-CHILCOTT,Active
amoxapine,'00182104617',150,mg,IVAX/GOLDLINE L,Active
amoxapine,'00304208530',150,mg,J.J.BALAN INC.,Active
amoxapine,'00364243530',150,mg,WATSON PHARMA,Active
amoxapine,'00405407930',150,mg,ALIGEN,Active
amoxapine,'00536300607',150,mg,RUGBY,Active
amoxapine,'00591038230',150,mg,WATSON PHARMA,Active
amoxapine,'00591571630',150,mg,ACTAVIS PHARMA,Active
amoxapine,'00603224316',150,mg,QUALITEST,Active
amoxapine,'00677138007',150,mg,URL PHARMA,Active
amoxapine,'00781184731',150,mg,GENEVA PHARM.,Active
amoxapine,'00839060719',150,mg,H L MOORE,Active
amoxapine,'00839760706',150,mg,H L MOORE,Active
amoxapine,'00839760719',150,mg,H L MOORE,Active
amoxapine,'00904399746',150,mg,MAJOR PHARMACEU,Active
amoxapine,'00904399761',150,mg,MAJOR PHARMACEU,Active
amoxapine,'11845039708',150,mg,MASON DISTRIB.,Active
amoxapine,'17236089103',150,mg,DIXON-SHANE,Active
amoxapine,'51432051930',150,mg,HARBER PHARM.,Active
amoxapine,'52446003016',150,mg,QUALITEST,Active
amoxapine,'52544038201',150,mg,WATSON PHARMA,Active
amoxapine,'52544038230',150,mg,WATSON PHARMA,Active
amoxapine,'52555054230',150,mg,MARTEC PHARM.,Active
amoxapine,'54274058403',150,mg,BEST GENERICS,Active
amoxapine,'58469300630',150,mg,PROF PHARM PACK,Active
amoxapine,'00003369991',25,mg,APOTHECON,Active
amoxapine,'00047031424',25,mg,WARNER-CHILCOTT,Active
amoxapine,'00182104301',25,mg,IVAX/GOLDLINE L,Active
amoxapine,'00304208201',25,mg,J.J.BALAN INC.,Active
amoxapine,'00349870201',25,mg,PARMED PHARM.,Active
amoxapine,'00364243201',25,mg,WATSON PHARMA,Active
amoxapine,'00405407601',25,mg,ALIGEN,Active
amoxapine,'00536300301',25,mg,RUGBY,Active
amoxapine,'00591037901',25,mg,WATSON PHARMA,Active
amoxapine,'00591571301',25,mg,ACTAVIS PHARMA,Active
amoxapine,'00603224021',25,mg,QUALITEST,Active
amoxapine,'00677143201',25,mg,URL PHARMA,Active
amoxapine,'00719106710',25,mg,BIOLINE,Active
amoxapine,'00781184401',25,mg,GENEVA PHARM.,Active
amoxapine,'00839060406',25,mg,H L MOORE,Active
amoxapine,'00839760406',25,mg,H L MOORE,Active
amoxapine,'00904399460',25,mg,MAJOR PHARMACEU,Active
amoxapine,'00904399461',25,mg,MAJOR PHARMACEU,Active
amoxapine,'11845039401',25,mg,MASON DISTRIB.,Active
amoxapine,'17236088801',25,mg,DIXON-SHANE,Active
amoxapine,'51432051103',25,mg,HARBER PHARM.,Active
amoxapine,'52446002521',25,mg,QUALITEST,Active
amoxapine,'52544037901',25,mg,WATSON PHARMA,Active
amoxapine,'52555053901',25,mg,MARTEC PHARM.,Active
amoxapine,'54274058110',25,mg,BEST GENERICS,Active
amoxapine,'57480048001',25,mg,MEDIREX INC.,Active
amoxapine,'58469300330',25,mg,PROF PHARM PACK,Active
amoxapine,'00003368881',50,mg,APOTHECON,Active
amoxapine,'00003368882',50,mg,APOTHECON,Active
amoxapine,'00047031524',50,mg,WARNER-CHILCOTT,Active
amoxapine,'00182104401',50,mg,IVAX/GOLDLINE L,Active
amoxapine,'00304208301',50,mg,J.J.BALAN INC.,Active
amoxapine,'00349870301',50,mg,PARMED PHARM.,Active
amoxapine,'00364243301',50,mg,WATSON PHARMA,Active
amoxapine,'00405407701',50,mg,ALIGEN,Active
amoxapine,'00536300401',50,mg,RUGBY,Active
amoxapine,'00591571401',50,mg,ACTAVIS PHARMA,Active
amoxapine,'00603224121',50,mg,QUALITEST,Active
amoxapine,'00677137801',50,mg,URL PHARMA,Active
amoxapine,'00719106810',50,mg,BIOLINE,Active
amoxapine,'00781184501',50,mg,GENEVA PHARM.,Active
amoxapine,'00839060506',50,mg,H L MOORE,Active
amoxapine,'00839760506',50,mg,H L MOORE,Active
amoxapine,'00904399560',50,mg,MAJOR PHARMACEU,Active
amoxapine,'00904399561',50,mg,MAJOR PHARMACEU,Active
amoxapine,'11845039501',50,mg,MASON DISTRIB.,Active
amoxapine,'17236088901',50,mg,DIXON-SHANE,Active
amoxapine,'51432051303',50,mg,HARBER PHARM.,Active
amoxapine,'52446002621',50,mg,QUALITEST,Active
amoxapine,'52544038001',50,mg,WATSON PHARMA,Active
amoxapine,'52544038005',50,mg,WATSON PHARMA,Active
amoxapine,'52555054001',50,mg,MARTEC PHARM.,Active
amoxapine,'54274058210',50,mg,BEST GENERICS,Active
amoxapine,'54274058230',50,mg,BEST GENERICS,Active
amoxapine,'54569323000',50,mg,A-S MEDICATION,Active
amoxapine,'57480048101',50,mg,MEDIREX INC.,Active
amoxapine,'58469300430',50,mg,PROF PHARM PACK,Active
Ludiomil,'00083011030',25,mg,NOVARTIS,Inactive
Ludiomil,'00083011032',25,mg,CIBA PHARM. CO.,Inactive
Ludiomil,'54569018700',25,mg,A-S MEDICATION,Inactive
Ludiomil,'54569018701',25,mg,A-S MEDICATION,Inactive
Ludiomil,'54569018702',25,mg,A-S MEDICATION,Inactive
Ludiomil,'00083002630',50,mg,NOVARTIS,Inactive
Ludiomil,'00083002632',50,mg,CIBA PHARM. CO.,Inactive
Ludiomil,'54569018200',50,mg,A-S MEDICATION,Inactive
Ludiomil,'54569018201',50,mg,A-S MEDICATION,Inactive
Ludiomil,'54569018202',50,mg,A-S MEDICATION,Inactive
Ludiomil,'00083013530',75,mg,NOVARTIS,Inactive
Ludiomil,'54569228000',75,mg,A-S MEDICATION,Inactive
maprotiline,'00047079024',25,mg,WARNER-CHILCOTT,Active
maprotiline,'00182188201',25,mg,IVAX/GOLDLINE L,Active
maprotiline,'00223136601',25,mg,CONSOLIDATED MI,Active
maprotiline,'00223136602',25,mg,CONSOLIDATED MI,Active
maprotiline,'00223136605',25,mg,CONSOLIDATED MI,Active
maprotiline,'00247080807',25,mg,PRESCRIPT PHARM,Active
maprotiline,'00247080814',25,mg,PRESCRIPT PHARM,Active
maprotiline,'00247080830',25,mg,PRESCRIPT PHARM,Active
maprotiline,'00302390401',25,mg,GENETCO,Active
maprotiline,'00349878701',25,mg,PARMED PHARM.,Active
maprotiline,'00349887901',25,mg,PARMED PHARM.,Active
maprotiline,'00364229401',25,mg,SCHEIN,Active
maprotiline,'00378006001',25,mg,MYLAN,Active
maprotiline,'00405459401',25,mg,ALIGEN,Active
maprotiline,'00536390201',25,mg,RUGBY,Active
maprotiline,'00536480901',25,mg,RUGBY,Active
maprotiline,'00580161001',25,mg,GLENLAWN LABS.,Active
maprotiline,'00603429421',25,mg,QUALITEST,Active
maprotiline,'00615352113',25,mg,VANGARD,Active
maprotiline,'00677121401',25,mg,URL PHARMA,Active
maprotiline,'00686049320',25,mg,RAWAY PHARM.,Active
maprotiline,'00719152710',25,mg,BIOLINE,Active
maprotiline,'00781163101',25,mg,GENEVA PHARM.,Active
maprotiline,'00839744806',25,mg,H L MOORE,Active
maprotiline,'00904332060',25,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332061',25,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332360',25,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332361',25,mg,MAJOR PHARMACEU,Active
maprotiline,'17236062501',25,mg,DIXON-SHANE,Active
maprotiline,'50349016701',25,mg,AM. THERAPEUTIC,Active
maprotiline,'50349016702',25,mg,AM. THERAPEUTIC,Active
maprotiline,'50349016705',25,mg,AM. THERAPEUTIC,Active
maprotiline,'51079049320',25,mg,UDL,Active
maprotiline,'51285081302',25,mg,DURAMED PHARM.,Active
maprotiline,'51432027703',25,mg,HARBER PHARM.,Active
maprotiline,'52446056821',25,mg,QUALITEST,Active
maprotiline,'52544037301',25,mg,WATSON PHARMA,Active
maprotiline,'52555035501',25,mg,MARTEC PHARM.,Active
maprotiline,'54274064310',25,mg,BEST GENERICS,Active
maprotiline,'57480049301',25,mg,MEDIREX INC.,Active
maprotiline,'57480049306',25,mg,MEDIREX INC.,Active
maprotiline,'00047079124',50,mg,WARNER-CHILCOTT,Active
maprotiline,'00182188301',50,mg,IVAX/GOLDLINE L,Active
maprotiline,'00223136701',50,mg,CONSOLIDATED MI,Active
maprotiline,'00223136702',50,mg,CONSOLIDATED MI,Active
maprotiline,'00223136705',50,mg,CONSOLIDATED MI,Active
maprotiline,'00247080907',50,mg,PRESCRIPT PHARM,Active
maprotiline,'00247080914',50,mg,PRESCRIPT PHARM,Active
maprotiline,'00247080930',50,mg,PRESCRIPT PHARM,Active
maprotiline,'00302390201',50,mg,GENETCO,Active
maprotiline,'00349878801',50,mg,PARMED PHARM.,Active
maprotiline,'00349888001',50,mg,PARMED PHARM.,Active
maprotiline,'00364229501',50,mg,SCHEIN,Active
maprotiline,'00378008701',50,mg,MYLAN,Active
maprotiline,'00405459501',50,mg,ALIGEN,Active
maprotiline,'00536390301',50,mg,RUGBY,Active
maprotiline,'00536481901',50,mg,RUGBY,Active
maprotiline,'00580161101',50,mg,GLENLAWN LABS.,Active
maprotiline,'00603429521',50,mg,QUALITEST,Active
maprotiline,'00615352213',50,mg,VANGARD,Active
maprotiline,'00677121501',50,mg,URL PHARMA,Active
maprotiline,'00686049420',50,mg,RAWAY PHARM.,Active
maprotiline,'00719152810',50,mg,BIOLINE,Active
maprotiline,'00781163201',50,mg,GENEVA PHARM.,Active
maprotiline,'00839744906',50,mg,H L MOORE,Active
maprotiline,'00904332160',50,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332161',50,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332460',50,mg,MAJOR PHARMACEU,Active
maprotiline,'17236062601',50,mg,DIXON-SHANE,Active
maprotiline,'50349016801',50,mg,AM. THERAPEUTIC,Active
maprotiline,'50349016802',50,mg,AM. THERAPEUTIC,Active
maprotiline,'50349016805',50,mg,AM. THERAPEUTIC,Active
maprotiline,'51079049420',50,mg,UDL,Active
maprotiline,'51285081402',50,mg,DURAMED PHARM.,Active
maprotiline,'51432027903',50,mg,HARBER PHARM.,Active
maprotiline,'52446056921',50,mg,QUALITEST,Active
maprotiline,'52544037401',50,mg,WATSON PHARMA,Active
maprotiline,'52555035601',50,mg,MARTEC PHARM.,Active
maprotiline,'54274064410',50,mg,BEST GENERICS,Active
maprotiline,'57480049401',50,mg,MEDIREX INC.,Active
maprotiline,'57480049406',50,mg,MEDIREX INC.,Active
maprotiline,'00047079524',75,mg,WARNER-CHILCOTT,Active
maprotiline,'00182188401',75,mg,IVAX/GOLDLINE L,Active
maprotiline,'00223136801',75,mg,CONSOLIDATED MI,Active
maprotiline,'00223136802',75,mg,CONSOLIDATED MI,Active
maprotiline,'00223136805',75,mg,CONSOLIDATED MI,Active
maprotiline,'00247081007',75,mg,PRESCRIPT PHARM,Active
maprotiline,'00247081014',75,mg,PRESCRIPT PHARM,Active
maprotiline,'00247081030',75,mg,PRESCRIPT PHARM,Active
maprotiline,'00302390301',75,mg,GENETCO,Active
maprotiline,'00349878901',75,mg,PARMED PHARM.,Active
maprotiline,'00364229601',75,mg,SCHEIN,Active
maprotiline,'00378009201',75,mg,MYLAN,Active
maprotiline,'00405459601',75,mg,ALIGEN,Active
maprotiline,'00536390401',75,mg,RUGBY,Active
maprotiline,'00536482801',75,mg,RUGBY,Active
maprotiline,'00580161201',75,mg,GLENLAWN LABS.,Active
maprotiline,'00603429621',75,mg,QUALITEST,Active
maprotiline,'00615352313',75,mg,VANGARD,Active
maprotiline,'00677121601',75,mg,URL PHARMA,Active
maprotiline,'00686049520',75,mg,RAWAY PHARM.,Active
maprotiline,'00719152910',75,mg,BIOLINE,Active
maprotiline,'00781163301',75,mg,GENEVA PHARM.,Active
maprotiline,'00839745006',75,mg,H L MOORE,Active
maprotiline,'00904332260',75,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332261',75,mg,MAJOR PHARMACEU,Active
maprotiline,'00904332560',75,mg,MAJOR PHARMACEU,Active
maprotiline,'17236062701',75,mg,DIXON-SHANE,Active
maprotiline,'50349016901',75,mg,AM. THERAPEUTIC,Active
maprotiline,'50349016902',75,mg,AM. THERAPEUTIC,Active
maprotiline,'50349016905',75,mg,AM. THERAPEUTIC,Active
maprotiline,'51079049520',75,mg,UDL,Active
maprotiline,'51285081502',75,mg,DURAMED PHARM.,Active
maprotiline,'51432099903',75,mg,HARBER PHARM.,Active
maprotiline,'52446057021',75,mg,QUALITEST,Active
maprotiline,'52544037501',75,mg,WATSON PHARMA,Active
maprotiline,'52555035701',75,mg,MARTEC PHARM.,Active
maprotiline,'54274064510',75,mg,BEST GENERICS,Active
Marplan,'00004003201',10,mg,OXFORD PHARM,Active
Marplan,'30698003201',10,mg,VALIDUS PHARMAC,Active
Marplan,'64803003201',10,mg,VALIDUS PHARMAC,Active
Nardil,'00071027024',15,mg,PFIZER US PHARM,Active
Nardil,'00071035024',15,mg,PFIZER US PHARM,Active
Nardil,'00071035060',15,mg,PFIZER US PHARM,Active
Nardil,'00071035069',15,mg,PFIZER US PHARM,Active
Nardil,'54569197400',15,mg,A-S MEDICATION,Active
Nardil,'55081037800',15,mg,CLINICAL PHARM,Active
phenelzine,'43386036021',15,mg,GAVIS/LUPIN,Active
phenelzine,'59762011901',15,mg,GREENSTONE LLC.,Active
phenelzine,'60429034860',15,mg,"GSMS, INC.",Active
phenelzine (bulk),'51927240400',100,%,PROFESSIONAL CO,Active
phenelzine (bulk),'51927447300',100,%,PROFESSIONAL CO,Active
Parnate,'00007447120',10,mg,COVIS PHARMACEU,Active
Parnate,'00007447130',10,mg,SK BEECHAM PHAR,Active
Parnate,'24987044710',10,mg,COVIS/CONCORDIA,Active
Parnate,'54569021500',10,mg,A-S MEDICATION,Active
Parnate,'59212044710',10,mg,CONCORDIA PHARM,Active
tranylcypromine,'00591559001',10,mg,ACTAVIS PHARMA,Active
tranylcypromine,'49884003201',10,mg,PAR PHARM.,Active
tranylcypromine,'60429021001',10,mg,"GSMS, INC.",Active
tranylcypromine,'64980018301',10,mg,RISING PHARM,Active
5-Hydroxy-L-Tryptophan,'49452365101',NA,NA,SPECTRUM,Active
5-Hydroxy-L-Tryptophan,'49452365102',NA,NA,SPECTRUM,Active
5-Hydroxy-L-Tryptophan,'49452365103',NA,NA,SPECTRUM,Active
5-Hydroxy-L-Tryptophan,'62991133301',NA,NA,MERIDIAN CHEM,Active
5-Hydroxy-L-Tryptophan,'62991133302',NA,NA,"LETCO MEDICAL,",Active
5-Hydroxy-L-Tryptophan,'62991133303',NA,NA,"LETCO MEDICAL,",Active
5-Hydroxy-L-Tryptophan,'62991133304',NA,NA,"LETCO MEDICAL,",Active
5-Hydroxy-L-Tryptophan,'62991133305',NA,NA,"LETCO MEDICAL,",Active
hydroxytryptophan,'38779071903',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071904',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071905',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071908',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071909',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071910',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071915',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071925',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'38779071950',NA,NA,MEDISCA INC.,Active
hydroxytryptophan,'51552063002',NA,NA,FAGRON INC,Active
hydroxytryptophan,'51552063004',NA,NA,FAGRON INC,Active
hydroxytryptophan,'51552063005',NA,NA,FAGRON INC,Active
hydroxytryptophan,'51552063006',NA,NA,FAGRON INC,Active
hydroxytryptophan,'51552063007',NA,NA,FAGRON INC,Active
hydroxytryptophan,'51927202400',NA,NA,PROFESSIONAL CO,Active
hydroxytryptophan,'52372060701',NA,NA,FREEDOM PHARMAC,Active
hydroxytryptophan,'52372060702',NA,NA,FREEDOM PHARMAC,Active
hydroxytryptophan,'52372060703',NA,NA,FREEDOM PHARMAC,Active
hydroxytryptophan,'52372060704',NA,NA,FREEDOM PHARMAC,Active
L-Tryptophan,'17317058802',NA,NA,AMEND,Inactive
L-Tryptophan,'17317058803',NA,NA,AMEND,Inactive
L-Tryptophan,'17317058808',NA,NA,AMEND,Inactive
L-Tryptophan,'49452801001',NA,NA,SPECTRUM,Inactive
L-Tryptophan,'38779067104',NA,NA,MEDISCA INC.,Inactive
L-Tryptophan,'38779067105',NA,NA,MEDISCA INC.,Inactive
L-Tryptophan,'38779067108',NA,NA,MEDISCA INC.,Inactive
L-Tryptophan,'63370015035',NA,NA,HAWKINS CHEMICA,Inactive
L-Tryptophan,'63370015045',NA,NA,HAWKINS CHEMICA,Inactive
L-Tryptophan,'63370015050',NA,NA,HAWKINS CHEMICA,Inactive
L-Tryptophan,'63370015055',NA,NA,HAWKINS CHEMICA,Inactive
L-Tryptophan,'17204088420',500,mg,MILLER PHARMACA,Inactive
Trypto-Som,'53335009411',500,mg,TYSON & ASSOC,Inactive
Trypto-Som,'53335009414',500,mg,TYSON & ASSOC,Inactive
Trypto-Som,'53335009420',500,mg,TYSON & ASSOC,Inactive
Tryptomine,'11694085401',500,mg,KEY CO.,Inactive
Tryptomine,'11694085404',500,mg,KEY CO.,Inactive
tryptophan,'11845014935',500,mg,MASON DISTRIB.,Active
tryptophan,'53191025101',500,mg,BIO-TECH,Active
tryptophan,'53191025106',500,mg,BIO-TECH,Active
tryptophan,'53191025175',500,mg,BIO-TECH,Active
tryptophan,'58487002200',500,mg,FREEDA VITAMINS,Active
tryptophan (bulk),'38779067110',NA,NA,MEDISCA INC.,Active
tryptophan (bulk),'38779067125',NA,NA,MEDISCA INC.,Active
tryptophan (bulk),'38779067150',NA,NA,MEDISCA INC.,Active
tryptophan (bulk),'49452010001',NA,NA,SPECTRUM,Active
tryptophan (bulk),'49452010002',NA,NA,SPECTRUM,Active
tryptophan (bulk),'51927287300',NA,NA,PROFESSIONAL CO,Active
tryptophan (bulk),'52372061601',NA,NA,FREEDOM PHARMAC,Active
tryptophan (bulk),'52372061602',NA,NA,FREEDOM PHARMAC,Active
tryptophan (bulk),'52372061603',NA,NA,FREEDOM PHARMAC,Active
tryptophan (bulk),'52372061604',NA,NA,FREEDOM PHARMAC,Active
tryptophan (bulk),'62991126602',NA,NA,"LETCO MEDICAL,",Active
tryptophan (bulk),'62991126603',NA,NA,"LETCO MEDICAL,",Active
tryptophan (bulk),'62991126604',NA,NA,"LETCO MEDICAL,",Active
Desyrel,'00087077607',100,mg,VHA PLUS/MJ,Inactive
Desyrel,'00087077608',100,mg,VHA PLUS/MJ,Inactive
Desyrel,'00087077641',100,mg,APOTHECON,Inactive
Desyrel,'00087077642',100,mg,APOTHECON,Inactive
Desyrel,'00087077643',100,mg,APOTHECON,Inactive
Desyrel,'12280000700',100,mg,"DISPENSEXPRESS,",Inactive
Desyrel,'54569016900',100,mg,A-S MEDICATION,Inactive
Desyrel,'54569016901',100,mg,A-S MEDICATION,Inactive
Desyrel,'00087077807',150,mg,VHA PLUS/MJ,Inactive
Desyrel,'00087077843',150,mg,APOTHECON,Inactive
Desyrel,'00087077844',150,mg,APOTHECON,Inactive
Desyrel,'54124077830',150,mg,OMEGA LABS.,Inactive
Desyrel,'54569016800',150,mg,A-S MEDICATION,Inactive
Desyrel,'54569016801',150,mg,A-S MEDICATION,Inactive
Desyrel,'54569016802',150,mg,A-S MEDICATION,Inactive
Desyrel,'54868254900',150,mg,PHYSICIANS TC.,Inactive
Desyrel,'55289048930',150,mg,PD-RX PHARM,Inactive
Desyrel,'00087079641',300,mg,APOTHECON,Inactive
Desyrel,'00087077507',50,mg,VHA PLUS/MJ,Inactive
Desyrel,'00087077508',50,mg,VHA PLUS/MJ,Inactive
Desyrel,'00087077541',50,mg,APOTHECON,Inactive
Desyrel,'00087077542',50,mg,APOTHECON,Inactive
Desyrel,'00087077543',50,mg,APOTHECON,Inactive
Desyrel,'52959035000',50,mg,PHARMA PAC,Inactive
Desyrel,'52959035020',50,mg,PHARMA PAC,Inactive
Desyrel,'52959035030',50,mg,PHARMA PAC,Inactive
Desyrel,'54569016700',50,mg,A-S MEDICATION,Inactive
Desyrel,'54569016701',50,mg,A-S MEDICATION,Inactive
Desyrel,'60346050420',50,mg,QUALITY CARE PH,Inactive
Oleptro ER,'43595008003',150,mg,ANGELINI LABOPH,Inactive
Oleptro ER,'43595008103',300,mg,ANGELINI LABOPH,Inactive
Trazamine,'68405800306',50,mg,PHYSICIAN THERA,Inactive
trazodone,'00005378823',100,mg,LEDERLE LABS.,Active
trazodone,'00047057824',100,mg,WARNER-CHILCOTT,Active
trazodone,'00056026270',100,mg,DU PONT MULTI,Active
trazodone,'00093063801',100,mg,TEVA USA,Active
trazodone,'00093063810',100,mg,TEVA USA,Active
trazodone,'00157041201',100,mg,"TOWNE, PAULSEN",Active
trazodone,'00157041205',100,mg,"TOWNE, PAULSEN",Active
trazodone,'00182126000',100,mg,IVAX PHARMACEUT,Active
trazodone,'00182126001',100,mg,IVAX/GOLDLINE L,Active
trazodone,'00182126005',100,mg,IVAX/GOLDLINE L,Active
trazodone,'00182126010',100,mg,IVAX/GOLDLINE L,Active
trazodone,'00182126089',100,mg,IVAX PHARMACEUT,Active
trazodone,'00228244110',100,mg,PUREPAC PHARMAC,Active
trazodone,'00302721101',100,mg,GENETCO,Active
trazodone,'00349858401',100,mg,PARMED PHARM.,Active
trazodone,'00349858405',100,mg,PARMED PHARM.,Active
trazodone,'00349890701',100,mg,PARMED PHARM.,Active
trazodone,'00364211001',100,mg,WATSON PHARMA,Active
trazodone,'00364211002',100,mg,WATSON PHARMA,Active
trazodone,'00367244110',100,mg,RONDEX LABS.,Active
trazodone,'00378025201',100,mg,MYLAN,Active
trazodone,'00378025210',100,mg,MYLAN,Active
trazodone,'00378347201',100,mg,MYLAN,Active
trazodone,'00378347210',100,mg,MYLAN,Active
trazodone,'00405503701',100,mg,ALIGEN,Active
trazodone,'00405503703',100,mg,ALIGEN,Active
trazodone,'00440857630',100,mg,LIBERTY PHARM,Active
trazodone,'00440857660',100,mg,LIBERTY PHARM,Active
trazodone,'00536468801',100,mg,RUGBY,Active
trazodone,'00536468802',100,mg,RUGBY,Active
trazodone,'00536468805',100,mg,RUGBY,Active
trazodone,'00555049002',100,mg,BARR,Active
trazodone,'00555049004',100,mg,BARR,Active
trazodone,'00580151601',100,mg,GLENLAWN LABS.,Active
trazodone,'00591559901',100,mg,WATSON LABS,Active
trazodone,'00591559904',100,mg,DANBURY,Active
trazodone,'00591559910',100,mg,WATSON LABS,Active
trazodone,'00603614521',100,mg,QUALITEST,Active
trazodone,'00603614528',100,mg,QUALITEST,Active
trazodone,'00603614821',100,mg,QUALITEST,Active
trazodone,'00603614832',100,mg,QUALITEST,Active
trazodone,'00603616102',100,mg,QUALITEST,Active
trazodone,'00603616104',100,mg,QUALITEST,Active
trazodone,'00603616116',100,mg,QUALITEST,Active
trazodone,'00603616120',100,mg,QUALITEST,Active
trazodone,'00603616121',100,mg,QUALITEST,Active
trazodone,'00603616128',100,mg,QUALITEST,Active
trazodone,'00603616132',100,mg,QUALITEST,Active
trazodone,'00615257913',100,mg,VANGARD,Active
trazodone,'00615257929',100,mg,VANGARD,Active
trazodone,'00615257943',100,mg,VANGARD,Active
trazodone,'00615257953',100,mg,VANGARD,Active
trazodone,'00615257963',100,mg,VANGARD,Active
trazodone,'00615257965',100,mg,VANGARD,Active
trazodone,'00641401786',100,mg,"ELKINS-SINN,INC",Active
trazodone,'00641401788',100,mg,"ELKINS-SINN,INC",Active
trazodone,'00677113401',100,mg,URL PHARMA,Active
trazodone,'00677113405',100,mg,URL PHARMA,Active
trazodone,'00686042820',100,mg,RAWAY PHARM.,Active
trazodone,'00719198210',100,mg,BIOLINE,Active
trazodone,'00719198212',100,mg,BIOLINE,Active
trazodone,'00719198213',100,mg,BIOLINE,Active
trazodone,'00781180801',100,mg,GENEVA PHARM.,Active
trazodone,'00781180805',100,mg,GENEVA PHARM.,Active
trazodone,'00781180813',100,mg,GENEVA PHARM.,Active
trazodone,'00814798214',100,mg,IDE,Active
trazodone,'00832066650',100,mg,PHARMA. BASICS,Active
trazodone,'00839725206',100,mg,H L MOORE,Active
trazodone,'00839725212',100,mg,H L MOORE,Active
