icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
S72352A,10,"displaced comminuted fracture of shaft of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72352B,10,"displaced comminuted fracture of shaft of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72352C,10,"displaced comminuted fracture of shaft of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72353A,10,"displaced comminuted fracture of shaft of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72353B,10,"displaced comminuted fracture of shaft of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72353C,10,"displaced comminuted fracture of shaft of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72354A,10,"nondisplaced comminuted fracture of shaft of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72354B,10,"nondisplaced comminuted fracture of shaft of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72354C,10,"nondisplaced comminuted fracture of shaft of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72355A,10,"nondisplaced comminuted fracture of shaft of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72355B,10,"nondisplaced comminuted fracture of shaft of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72355C,10,"nondisplaced comminuted fracture of shaft of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72356A,10,"nondisplaced comminuted fracture of shaft of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72356B,10,"nondisplaced comminuted fracture of shaft of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72356C,10,"nondisplaced comminuted fracture of shaft of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72361A,10,"displaced segmental fracture of shaft of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72361B,10,"displaced segmental fracture of shaft of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72361C,10,"displaced segmental fracture of shaft of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72362A,10,"displaced segmental fracture of shaft of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72362B,10,"displaced segmental fracture of shaft of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72362C,10,"displaced segmental fracture of shaft of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72363A,10,"displaced segmental fracture of shaft of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72363B,10,"displaced segmental fracture of shaft of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72363C,10,"displaced segmental fracture of shaft of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72364A,10,"nondisplaced segmental fracture of shaft of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72364B,10,"nondisplaced segmental fracture of shaft of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72364C,10,"nondisplaced segmental fracture of shaft of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72365A,10,"nondisplaced segmental fracture of shaft of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72365B,10,"nondisplaced segmental fracture of shaft of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72365C,10,"nondisplaced segmental fracture of shaft of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72366A,10,"nondisplaced segmental fracture of shaft of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72366B,10,"nondisplaced segmental fracture of shaft of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72366C,10,"nondisplaced segmental fracture of shaft of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72391A,10,"other fracture of shaft of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72391B,10,"other fracture of shaft of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72391C,10,"other fracture of shaft of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72392A,10,"other fracture of shaft of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72392B,10,"other fracture of shaft of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72392C,10,"other fracture of shaft of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72399A,10,"other fracture of shaft of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72399B,10,"other fracture of shaft of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72399C,10,"other fracture of shaft of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72401A,10,"unspecified fracture of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72401B,10,"unspecified fracture of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72401C,10,"unspecified fracture of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72402A,10,"unspecified fracture of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72402B,10,"unspecified fracture of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72402C,10,"unspecified fracture of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72409A,10,"unspecified fracture of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72409B,10,"unspecified fracture of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72409C,10,"unspecified fracture of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72411A,10,"displaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72411B,10,"displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72411C,10,"displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72412A,10,"displaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72412B,10,"displaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72412C,10,"displaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72413A,10,"displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72413B,10,"displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72413C,10,"displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72414A,10,"nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72414B,10,"nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72414C,10,"nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72415A,10,"nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72415B,10,"nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72415C,10,"nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72416A,10,"nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72416B,10,"nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72416C,10,"nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72421A,10,"displaced fracture of lateral condyle of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72421B,10,"displaced fracture of lateral condyle of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72421C,10,"displaced fracture of lateral condyle of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72422A,10,"displaced fracture of lateral condyle of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72422B,10,"displaced fracture of lateral condyle of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72422C,10,"displaced fracture of lateral condyle of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72423A,10,"displaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72423B,10,"displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72423C,10,"displaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72424A,10,"nondisplaced fracture of lateral condyle of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72424B,10,"nondisplaced fracture of lateral condyle of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72424C,10,"nondisplaced fracture of lateral condyle of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72425A,10,"nondisplaced fracture of lateral condyle of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72425B,10,"nondisplaced fracture of lateral condyle of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72425C,10,"nondisplaced fracture of lateral condyle of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72426A,10,"nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72426B,10,"nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72426C,10,"nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72431A,10,"displaced fracture of medial condyle of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72431B,10,"displaced fracture of medial condyle of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72431C,10,"displaced fracture of medial condyle of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72432A,10,"displaced fracture of medial condyle of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72432B,10,"displaced fracture of medial condyle of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72432C,10,"displaced fracture of medial condyle of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72433A,10,"displaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72433B,10,"displaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72433C,10,"displaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72434A,10,"nondisplaced fracture of medial condyle of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72434B,10,"nondisplaced fracture of medial condyle of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72434C,10,"nondisplaced fracture of medial condyle of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72435A,10,"nondisplaced fracture of medial condyle of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72435B,10,"nondisplaced fracture of medial condyle of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72435C,10,"nondisplaced fracture of medial condyle of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72436A,10,"nondisplaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72436B,10,"nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72436C,10,"nondisplaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72441A,10,"displaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72441B,10,"displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72441C,10,"displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72442A,10,"displaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72442B,10,"displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72442C,10,"displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72443A,10,"displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72443B,10,"displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72443C,10,"displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72444A,10,"nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72444B,10,"nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72444C,10,"nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72445A,10,"nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72445B,10,"nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72445C,10,"nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72446A,10,"nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72446B,10,"nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72446C,10,"nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72451A,10,"displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72451B,10,"displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72451C,10,"displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72452A,10,"displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72452B,10,"displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72452C,10,"displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72453A,10,"displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72453B,10,"displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72453C,10,"displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72454A,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72454B,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72454C,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72455A,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72455B,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72455C,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72456A,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72456B,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72456C,10,"nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72461A,10,"displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72461B,10,"displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72461C,10,"displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72462A,10,"displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72462B,10,"displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72462C,10,"displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72463A,10,"displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72463B,10,"displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72463C,10,"displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72464A,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72464B,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72464C,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72465A,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72465B,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72465C,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72466A,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72466B,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72466C,10,"nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72471A,10,"torus fracture of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72472A,10,"torus fracture of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72479A,10,"torus fracture of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72491A,10,"other fracture of lower end of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72491B,10,"other fracture of lower end of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72491C,10,"other fracture of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72492A,10,"other fracture of lower end of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72492B,10,"other fracture of lower end of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72492C,10,"other fracture of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S72499A,10,"other fracture of lower end of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S72499B,10,"other fracture of lower end of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S72499C,10,"other fracture of lower end of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S728X1A,10,"other fracture of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S728X1B,10,"other fracture of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S728X1C,10,"other fracture of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S728X2A,10,"other fracture of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S728X2B,10,"other fracture of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S728X2C,10,"other fracture of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S728X9A,10,"other fracture of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S728X9B,10,"other fracture of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S728X9C,10,"other fracture of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S7290XA,10,"unspecified fracture of unspecified femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S7290XB,10,"unspecified fracture of unspecified femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S7290XC,10,"unspecified fracture of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S7290XE,10,"unspecified fracture of unspecified femur, subsequent encounter for open fracture type i or ii with routine healing",230,(230) fracture of lower limb
S7291XA,10,"unspecified fracture of right femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S7291XB,10,"unspecified fracture of right femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S7291XC,10,"unspecified fracture of right femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S7291XE,10,"unspecified fracture of right femur, subsequent encounter for open fracture type i or ii with routine healing",230,(230) fracture of lower limb
S7292XA,10,"unspecified fracture of left femur, initial encounter for closed fracture",230,(230) fracture of lower limb
S7292XB,10,"unspecified fracture of left femur, initial encounter for open fracture type i or ii",230,(230) fracture of lower limb
S7292XC,10,"unspecified fracture of left femur, initial encounter for open fracture type iiia, iiib, or iiic",230,(230) fracture of lower limb
S7292XE,10,"unspecified fracture of left femur, subsequent encounter for open fracture type i or ii with routine healing",230,(230) fracture of lower limb
S73001A,10,"unspecified subluxation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73002A,10,"unspecified subluxation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73003A,10,"unspecified subluxation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73004A,10,"unspecified dislocation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73005A,10,"unspecified dislocation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73006A,10,"unspecified dislocation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73011A,10,"posterior subluxation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73012A,10,"posterior subluxation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73013A,10,"posterior subluxation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73014A,10,"posterior dislocation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73015A,10,"posterior dislocation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73016A,10,"posterior dislocation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73021A,10,"obturator subluxation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73022A,10,"obturator subluxation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73023A,10,"obturator subluxation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73024A,10,"obturator dislocation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73025A,10,"obturator dislocation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73026A,10,"obturator dislocation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73031A,10,"other anterior subluxation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73032A,10,"other anterior subluxation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73033A,10,"other anterior subluxation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73034A,10,"other anterior dislocation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73035A,10,"other anterior dislocation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73036A,10,"other anterior dislocation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73041A,10,"central subluxation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73042A,10,"central subluxation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73043A,10,"central subluxation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73044A,10,"central dislocation of right hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73045A,10,"central dislocation of left hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73046A,10,"central dislocation of unspecified hip, initial encounter",225,(225) joint disorders and dislocations; trauma-related
S73101A,10,"unspecified sprain of right hip, initial encounter",232,(232) sprains and strains
S73102A,10,"unspecified sprain of left hip, initial encounter",232,(232) sprains and strains
S73109A,10,"unspecified sprain of unspecified hip, initial encounter",232,(232) sprains and strains
S73111A,10,"iliofemoral ligament sprain of right hip, initial encounter",232,(232) sprains and strains
S73112A,10,"iliofemoral ligament sprain of left hip, initial encounter",232,(232) sprains and strains
S73119A,10,"iliofemoral ligament sprain of unspecified hip, initial encounter",232,(232) sprains and strains
S73121A,10,"ischiocapsular ligament sprain of right hip, initial encounter",232,(232) sprains and strains
S73122A,10,"ischiocapsular ligament sprain of left hip, initial encounter",232,(232) sprains and strains
S73129A,10,"ischiocapsular ligament sprain of unspecified hip, initial encounter",232,(232) sprains and strains
S73191A,10,"other sprain of right hip, initial encounter",232,(232) sprains and strains
S73192A,10,"other sprain of left hip, initial encounter",232,(232) sprains and strains
S73199A,10,"other sprain of unspecified hip, initial encounter",232,(232) sprains and strains
S7400XA,10,"injury of sciatic nerve at hip and thigh level, unspecified leg, initial encounter",244,(244) other injuries and conditions due to external causes
S7401XA,10,"injury of sciatic nerve at hip and thigh level, right leg, initial encounter",244,(244) other injuries and conditions due to external causes
S7402XA,10,"injury of sciatic nerve at hip and thigh level, left leg, initial encounter",244,(244) other injuries and conditions due to external causes
S7410XA,10,"injury of femoral nerve at hip and thigh level, unspecified leg, initial encounter",244,(244) other injuries and conditions due to external causes
S7411XA,10,"injury of femoral nerve at hip and thigh level, right leg, initial encounter",244,(244) other injuries and conditions due to external causes
