icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
M1388,10,"other specified arthritis, other site",204,(204) other non-traumatic joint disorders
M1389,10,"other specified arthritis, multiple sites",204,(204) other non-traumatic joint disorders
M1460,10,"charcot's joint, unspecified site",204,(204) other non-traumatic joint disorders
M14611,10,"charcot's joint, right shoulder",204,(204) other non-traumatic joint disorders
M14612,10,"charcot's joint, left shoulder",204,(204) other non-traumatic joint disorders
M14619,10,"charcot's joint, unspecified shoulder",204,(204) other non-traumatic joint disorders
M14621,10,"charcot's joint, right elbow",204,(204) other non-traumatic joint disorders
M14622,10,"charcot's joint, left elbow",204,(204) other non-traumatic joint disorders
M14629,10,"charcot's joint, unspecified elbow",204,(204) other non-traumatic joint disorders
M14631,10,"charcot's joint, right wrist",204,(204) other non-traumatic joint disorders
M14632,10,"charcot's joint, left wrist",204,(204) other non-traumatic joint disorders
M14639,10,"charcot's joint, unspecified wrist",204,(204) other non-traumatic joint disorders
M14641,10,"charcot's joint, right hand",204,(204) other non-traumatic joint disorders
M14642,10,"charcot's joint, left hand",204,(204) other non-traumatic joint disorders
M14649,10,"charcot's joint, unspecified hand",204,(204) other non-traumatic joint disorders
M14651,10,"charcot's joint, right hip",204,(204) other non-traumatic joint disorders
M14652,10,"charcot's joint, left hip",204,(204) other non-traumatic joint disorders
M14659,10,"charcot's joint, unspecified hip",204,(204) other non-traumatic joint disorders
M14661,10,"charcot's joint, right knee",204,(204) other non-traumatic joint disorders
M14662,10,"charcot's joint, left knee",204,(204) other non-traumatic joint disorders
M14669,10,"charcot's joint, unspecified knee",204,(204) other non-traumatic joint disorders
M14671,10,"charcot's joint, right ankle and foot",204,(204) other non-traumatic joint disorders
M14672,10,"charcot's joint, left ankle and foot",204,(204) other non-traumatic joint disorders
M14679,10,"charcot's joint, unspecified ankle and foot",204,(204) other non-traumatic joint disorders
M1468,10,"charcot's joint, vertebrae",204,(204) other non-traumatic joint disorders
M1469,10,"charcot's joint, multiple sites",204,(204) other non-traumatic joint disorders
M1480,10,"arthropathies in other specified diseases classified elsewhere, unspecified site",204,(204) other non-traumatic joint disorders
M14811,10,"arthropathies in other specified diseases classified elsewhere, right shoulder",204,(204) other non-traumatic joint disorders
M14812,10,"arthropathies in other specified diseases classified elsewhere, left shoulder",204,(204) other non-traumatic joint disorders
M14819,10,"arthropathies in other specified diseases classified elsewhere, unspecified shoulder",204,(204) other non-traumatic joint disorders
M14821,10,"arthropathies in other specified diseases classified elsewhere, right elbow",204,(204) other non-traumatic joint disorders
M14822,10,"arthropathies in other specified diseases classified elsewhere, left elbow",204,(204) other non-traumatic joint disorders
M14829,10,"arthropathies in other specified diseases classified elsewhere, unspecified elbow",204,(204) other non-traumatic joint disorders
M14831,10,"arthropathies in other specified diseases classified elsewhere, right wrist",204,(204) other non-traumatic joint disorders
M14832,10,"arthropathies in other specified diseases classified elsewhere, left wrist",204,(204) other non-traumatic joint disorders
M14839,10,"arthropathies in other specified diseases classified elsewhere, unspecified wrist",204,(204) other non-traumatic joint disorders
M14841,10,"arthropathies in other specified diseases classified elsewhere, right hand",204,(204) other non-traumatic joint disorders
M14842,10,"arthropathies in other specified diseases classified elsewhere, left hand",204,(204) other non-traumatic joint disorders
M14849,10,"arthropathies in other specified diseases classified elsewhere, unspecified hand",204,(204) other non-traumatic joint disorders
M14851,10,"arthropathies in other specified diseases classified elsewhere, right hip",204,(204) other non-traumatic joint disorders
M14852,10,"arthropathies in other specified diseases classified elsewhere, left hip",204,(204) other non-traumatic joint disorders
M14859,10,"arthropathies in other specified diseases classified elsewhere, unspecified hip",204,(204) other non-traumatic joint disorders
M14861,10,"arthropathies in other specified diseases classified elsewhere, right knee",204,(204) other non-traumatic joint disorders
M14862,10,"arthropathies in other specified diseases classified elsewhere, left knee",204,(204) other non-traumatic joint disorders
M14869,10,"arthropathies in other specified diseases classified elsewhere, unspecified knee",204,(204) other non-traumatic joint disorders
M14871,10,"arthropathies in other specified diseases classified elsewhere, right ankle and foot",204,(204) other non-traumatic joint disorders
M14872,10,"arthropathies in other specified diseases classified elsewhere, left ankle and foot",204,(204) other non-traumatic joint disorders
M14879,10,"arthropathies in other specified diseases classified elsewhere, unspecified ankle and foot",204,(204) other non-traumatic joint disorders
M1488,10,"arthropathies in other specified diseases classified elsewhere, vertebrae",204,(204) other non-traumatic joint disorders
M1489,10,"arthropathies in other specified diseases classified elsewhere, multiple sites",204,(204) other non-traumatic joint disorders
M150,10,primary generalized (osteo)arthritis,203,(203) osteoarthritis
M151,10,heberden's nodes (with arthropathy),203,(203) osteoarthritis
M152,10,bouchard's nodes (with arthropathy),203,(203) osteoarthritis
M153,10,secondary multiple arthritis,203,(203) osteoarthritis
M154,10,erosive (osteo)arthritis,203,(203) osteoarthritis
M158,10,other polyosteoarthritis,203,(203) osteoarthritis
M159,10,"polyosteoarthritis, unspecified",203,(203) osteoarthritis
M160,10,bilateral primary osteoarthritis of hip,203,(203) osteoarthritis
M1610,10,"unilateral primary osteoarthritis, unspecified hip",203,(203) osteoarthritis
M1611,10,"unilateral primary osteoarthritis, right hip",203,(203) osteoarthritis
M1612,10,"unilateral primary osteoarthritis, left hip",203,(203) osteoarthritis
M162,10,bilateral osteoarthritis resulting from hip dysplasia,203,(203) osteoarthritis
M1630,10,"unilateral osteoarthritis resulting from hip dysplasia, unspecified hip",203,(203) osteoarthritis
M1631,10,"unilateral osteoarthritis resulting from hip dysplasia, right hip",203,(203) osteoarthritis
M1632,10,"unilateral osteoarthritis resulting from hip dysplasia, left hip",203,(203) osteoarthritis
M164,10,bilateral post-traumatic osteoarthritis of hip,203,(203) osteoarthritis
M1650,10,"unilateral post-traumatic osteoarthritis, unspecified hip",203,(203) osteoarthritis
M1651,10,"unilateral post-traumatic osteoarthritis, right hip",203,(203) osteoarthritis
M1652,10,"unilateral post-traumatic osteoarthritis, left hip",203,(203) osteoarthritis
M166,10,other bilateral secondary osteoarthritis of hip,203,(203) osteoarthritis
M167,10,other unilateral secondary osteoarthritis of hip,203,(203) osteoarthritis
M169,10,"osteoarthritis of hip, unspecified",203,(203) osteoarthritis
M170,10,bilateral primary osteoarthritis of knee,203,(203) osteoarthritis
M1710,10,"unilateral primary osteoarthritis, unspecified knee",203,(203) osteoarthritis
M1711,10,"unilateral primary osteoarthritis, right knee",203,(203) osteoarthritis
M1712,10,"unilateral primary osteoarthritis, left knee",203,(203) osteoarthritis
M172,10,bilateral post-traumatic osteoarthritis of knee,203,(203) osteoarthritis
M1730,10,"unilateral post-traumatic osteoarthritis, unspecified knee",203,(203) osteoarthritis
M1731,10,"unilateral post-traumatic osteoarthritis, right knee",203,(203) osteoarthritis
M1732,10,"unilateral post-traumatic osteoarthritis, left knee",203,(203) osteoarthritis
M174,10,other bilateral secondary osteoarthritis of knee,203,(203) osteoarthritis
M175,10,other unilateral secondary osteoarthritis of knee,203,(203) osteoarthritis
M179,10,"osteoarthritis of knee, unspecified",203,(203) osteoarthritis
M180,10,bilateral primary osteoarthritis of first carpometacarpal joints,203,(203) osteoarthritis
M1810,10,"unilateral primary osteoarthritis of first carpometacarpal joint, unspecified hand",203,(203) osteoarthritis
M1811,10,"unilateral primary osteoarthritis of first carpometacarpal joint, right hand",203,(203) osteoarthritis
M1812,10,"unilateral primary osteoarthritis of first carpometacarpal joint, left hand",203,(203) osteoarthritis
M182,10,bilateral post-traumatic osteoarthritis of first carpometacarpal joints,203,(203) osteoarthritis
M1830,10,"unilateral post-traumatic osteoarthritis of first carpometacarpal joint, unspecified hand",203,(203) osteoarthritis
M1831,10,"unilateral post-traumatic osteoarthritis of first carpometacarpal joint, right hand",203,(203) osteoarthritis
M1832,10,"unilateral post-traumatic osteoarthritis of first carpometacarpal joint, left hand",203,(203) osteoarthritis
M184,10,other bilateral secondary osteoarthritis of first carpometacarpal joints,203,(203) osteoarthritis
M1850,10,"other unilateral secondary osteoarthritis of first carpometacarpal joint, unspecified hand",203,(203) osteoarthritis
M1851,10,"other unilateral secondary osteoarthritis of first carpometacarpal joint, right hand",203,(203) osteoarthritis
M1852,10,"other unilateral secondary osteoarthritis of first carpometacarpal joint, left hand",203,(203) osteoarthritis
M189,10,"osteoarthritis of first carpometacarpal joint, unspecified",203,(203) osteoarthritis
M19011,10,"primary osteoarthritis, right shoulder",203,(203) osteoarthritis
M19012,10,"primary osteoarthritis, left shoulder",203,(203) osteoarthritis
M19019,10,"primary osteoarthritis, unspecified shoulder",203,(203) osteoarthritis
M19021,10,"primary osteoarthritis, right elbow",203,(203) osteoarthritis
M19022,10,"primary osteoarthritis, left elbow",203,(203) osteoarthritis
M19029,10,"primary osteoarthritis, unspecified elbow",203,(203) osteoarthritis
M19031,10,"primary osteoarthritis, right wrist",203,(203) osteoarthritis
M19032,10,"primary osteoarthritis, left wrist",203,(203) osteoarthritis
M19039,10,"primary osteoarthritis, unspecified wrist",203,(203) osteoarthritis
M19041,10,"primary osteoarthritis, right hand",203,(203) osteoarthritis
M19042,10,"primary osteoarthritis, left hand",203,(203) osteoarthritis
M19049,10,"primary osteoarthritis, unspecified hand",203,(203) osteoarthritis
M19071,10,"primary osteoarthritis, right ankle and foot",203,(203) osteoarthritis
M19072,10,"primary osteoarthritis, left ankle and foot",203,(203) osteoarthritis
M19079,10,"primary osteoarthritis, unspecified ankle and foot",203,(203) osteoarthritis
M19111,10,"post-traumatic osteoarthritis, right shoulder",203,(203) osteoarthritis
M19112,10,"post-traumatic osteoarthritis, left shoulder",203,(203) osteoarthritis
M19119,10,"post-traumatic osteoarthritis, unspecified shoulder",203,(203) osteoarthritis
M19121,10,"post-traumatic osteoarthritis, right elbow",203,(203) osteoarthritis
M19122,10,"post-traumatic osteoarthritis, left elbow",203,(203) osteoarthritis
M19129,10,"post-traumatic osteoarthritis, unspecified elbow",203,(203) osteoarthritis
M19131,10,"post-traumatic osteoarthritis, right wrist",203,(203) osteoarthritis
M19132,10,"post-traumatic osteoarthritis, left wrist",203,(203) osteoarthritis
M19139,10,"post-traumatic osteoarthritis, unspecified wrist",203,(203) osteoarthritis
M19141,10,"post-traumatic osteoarthritis, right hand",203,(203) osteoarthritis
M19142,10,"post-traumatic osteoarthritis, left hand",203,(203) osteoarthritis
M19149,10,"post-traumatic osteoarthritis, unspecified hand",203,(203) osteoarthritis
M19171,10,"post-traumatic osteoarthritis, right ankle and foot",203,(203) osteoarthritis
M19172,10,"post-traumatic osteoarthritis, left ankle and foot",203,(203) osteoarthritis
M19179,10,"post-traumatic osteoarthritis, unspecified ankle and foot",203,(203) osteoarthritis
M19211,10,"secondary osteoarthritis, right shoulder",203,(203) osteoarthritis
M19212,10,"secondary osteoarthritis, left shoulder",203,(203) osteoarthritis
M19219,10,"secondary osteoarthritis, unspecified shoulder",203,(203) osteoarthritis
M19221,10,"secondary osteoarthritis, right elbow",203,(203) osteoarthritis
M19222,10,"secondary osteoarthritis, left elbow",203,(203) osteoarthritis
M19229,10,"secondary osteoarthritis, unspecified elbow",203,(203) osteoarthritis
M19231,10,"secondary osteoarthritis, right wrist",203,(203) osteoarthritis
M19232,10,"secondary osteoarthritis, left wrist",203,(203) osteoarthritis
M19239,10,"secondary osteoarthritis, unspecified wrist",203,(203) osteoarthritis
M19241,10,"secondary osteoarthritis, right hand",203,(203) osteoarthritis
M19242,10,"secondary osteoarthritis, left hand",203,(203) osteoarthritis
M19249,10,"secondary osteoarthritis, unspecified hand",203,(203) osteoarthritis
M19271,10,"secondary osteoarthritis, right ankle and foot",203,(203) osteoarthritis
M19272,10,"secondary osteoarthritis, left ankle and foot",203,(203) osteoarthritis
M19279,10,"secondary osteoarthritis, unspecified ankle and foot",203,(203) osteoarthritis
M1990,10,"unspecified osteoarthritis, unspecified site",203,(203) osteoarthritis
M1991,10,"primary osteoarthritis, unspecified site",203,(203) osteoarthritis
M1992,10,"post-traumatic osteoarthritis, unspecified site",203,(203) osteoarthritis
M1993,10,"secondary osteoarthritis, unspecified site",203,(203) osteoarthritis
M2010,10,"hallux valgus (acquired), unspecified foot",208,(208) acquired foot deformities
M21611,10,bunion of right foot,208,(208) acquired foot deformities
M21612,10,bunion of left foot,208,(208) acquired foot deformities
M21619,10,bunion of unspecified foot,208,(208) acquired foot deformities
M21621,10,bunionette of right foot,208,(208) acquired foot deformities
M21622,10,bunionette of left foot,208,(208) acquired foot deformities
M21629,10,bunionette of unspecified foot,208,(208) acquired foot deformities
M2200,10,"recurrent dislocation of patella, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2201,10,"recurrent dislocation of patella, right knee",225,(225) joint disorders and dislocations; trauma-related
M2202,10,"recurrent dislocation of patella, left knee",225,(225) joint disorders and dislocations; trauma-related
M2210,10,"recurrent subluxation of patella, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2211,10,"recurrent subluxation of patella, right knee",225,(225) joint disorders and dislocations; trauma-related
M2212,10,"recurrent subluxation of patella, left knee",225,(225) joint disorders and dislocations; trauma-related
M222X1,10,"patellofemoral disorders, right knee",225,(225) joint disorders and dislocations; trauma-related
M222X2,10,"patellofemoral disorders, left knee",225,(225) joint disorders and dislocations; trauma-related
M222X9,10,"patellofemoral disorders, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M223X1,10,"other derangements of patella, right knee",225,(225) joint disorders and dislocations; trauma-related
M223X2,10,"other derangements of patella, left knee",225,(225) joint disorders and dislocations; trauma-related
M223X9,10,"other derangements of patella, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2240,10,"chondromalacia patellae, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2241,10,"chondromalacia patellae, right knee",225,(225) joint disorders and dislocations; trauma-related
M2242,10,"chondromalacia patellae, left knee",225,(225) joint disorders and dislocations; trauma-related
M228X1,10,"other disorders of patella, right knee",225,(225) joint disorders and dislocations; trauma-related
M228X2,10,"other disorders of patella, left knee",225,(225) joint disorders and dislocations; trauma-related
M228X9,10,"other disorders of patella, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2290,10,"unspecified disorder of patella, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2291,10,"unspecified disorder of patella, right knee",225,(225) joint disorders and dislocations; trauma-related
M2292,10,"unspecified disorder of patella, left knee",225,(225) joint disorders and dislocations; trauma-related
M23000,10,"cystic meniscus, unspecified lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23001,10,"cystic meniscus, unspecified lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23002,10,"cystic meniscus, unspecified lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23003,10,"cystic meniscus, unspecified medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23004,10,"cystic meniscus, unspecified medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23005,10,"cystic meniscus, unspecified medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23006,10,"cystic meniscus, unspecified meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23007,10,"cystic meniscus, unspecified meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23009,10,"cystic meniscus, unspecified meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23011,10,"cystic meniscus, anterior horn of medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23012,10,"cystic meniscus, anterior horn of medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23019,10,"cystic meniscus, anterior horn of medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23021,10,"cystic meniscus, posterior horn of medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23022,10,"cystic meniscus, posterior horn of medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23029,10,"cystic meniscus, posterior horn of medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23031,10,"cystic meniscus, other medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23032,10,"cystic meniscus, other medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23039,10,"cystic meniscus, other medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23041,10,"cystic meniscus, anterior horn of lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23042,10,"cystic meniscus, anterior horn of lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23049,10,"cystic meniscus, anterior horn of lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23051,10,"cystic meniscus, posterior horn of lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23052,10,"cystic meniscus, posterior horn of lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23059,10,"cystic meniscus, posterior horn of lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23061,10,"cystic meniscus, other lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23062,10,"cystic meniscus, other lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23069,10,"cystic meniscus, other lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23200,10,"derangement of unspecified lateral meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23201,10,"derangement of unspecified lateral meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23202,10,"derangement of unspecified lateral meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23203,10,"derangement of unspecified medial meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23204,10,"derangement of unspecified medial meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23205,10,"derangement of unspecified medial meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23206,10,"derangement of unspecified meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23207,10,"derangement of unspecified meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23209,10,"derangement of unspecified meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23211,10,"derangement of anterior horn of medial meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23212,10,"derangement of anterior horn of medial meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23219,10,"derangement of anterior horn of medial meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23221,10,"derangement of posterior horn of medial meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23222,10,"derangement of posterior horn of medial meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23229,10,"derangement of posterior horn of medial meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23231,10,"derangement of other medial meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23232,10,"derangement of other medial meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23239,10,"derangement of other medial meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23241,10,"derangement of anterior horn of lateral meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23242,10,"derangement of anterior horn of lateral meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23249,10,"derangement of anterior horn of lateral meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23251,10,"derangement of posterior horn of lateral meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23252,10,"derangement of posterior horn of lateral meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23259,10,"derangement of posterior horn of lateral meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23261,10,"derangement of other lateral meniscus due to old tear or injury, right knee",225,(225) joint disorders and dislocations; trauma-related
M23262,10,"derangement of other lateral meniscus due to old tear or injury, left knee",225,(225) joint disorders and dislocations; trauma-related
M23269,10,"derangement of other lateral meniscus due to old tear or injury, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23300,10,"other meniscus derangements, unspecified lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23301,10,"other meniscus derangements, unspecified lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23302,10,"other meniscus derangements, unspecified lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23303,10,"other meniscus derangements, unspecified medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23304,10,"other meniscus derangements, unspecified medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23305,10,"other meniscus derangements, unspecified medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23306,10,"other meniscus derangements, unspecified meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23307,10,"other meniscus derangements, unspecified meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23309,10,"other meniscus derangements, unspecified meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23311,10,"other meniscus derangements, anterior horn of medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23312,10,"other meniscus derangements, anterior horn of medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23319,10,"other meniscus derangements, anterior horn of medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23321,10,"other meniscus derangements, posterior horn of medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23322,10,"other meniscus derangements, posterior horn of medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23329,10,"other meniscus derangements, posterior horn of medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23331,10,"other meniscus derangements, other medial meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23332,10,"other meniscus derangements, other medial meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23339,10,"other meniscus derangements, other medial meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23341,10,"other meniscus derangements, anterior horn of lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23342,10,"other meniscus derangements, anterior horn of lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23349,10,"other meniscus derangements, anterior horn of lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23351,10,"other meniscus derangements, posterior horn of lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23352,10,"other meniscus derangements, posterior horn of lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23359,10,"other meniscus derangements, posterior horn of lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M23361,10,"other meniscus derangements, other lateral meniscus, right knee",225,(225) joint disorders and dislocations; trauma-related
M23362,10,"other meniscus derangements, other lateral meniscus, left knee",225,(225) joint disorders and dislocations; trauma-related
M23369,10,"other meniscus derangements, other lateral meniscus, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2340,10,"loose body in knee, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2341,10,"loose body in knee, right knee",225,(225) joint disorders and dislocations; trauma-related
M2342,10,"loose body in knee, left knee",225,(225) joint disorders and dislocations; trauma-related
M2350,10,"chronic instability of knee, unspecified knee",225,(225) joint disorders and dislocations; trauma-related
M2351,10,"chronic instability of knee, right knee",225,(225) joint disorders and dislocations; trauma-related
M2352,10,"chronic instability of knee, left knee",225,(225) joint disorders and dislocations; trauma-related
M23601,10,other spontaneous disruption of unspecified ligament of right knee,225,(225) joint disorders and dislocations; trauma-related
M23602,10,other spontaneous disruption of unspecified ligament of left knee,225,(225) joint disorders and dislocations; trauma-related
M23609,10,other spontaneous disruption of unspecified ligament of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M23611,10,other spontaneous disruption of anterior cruciate ligament of right knee,225,(225) joint disorders and dislocations; trauma-related
M23612,10,other spontaneous disruption of anterior cruciate ligament of left knee,225,(225) joint disorders and dislocations; trauma-related
M23619,10,other spontaneous disruption of anterior cruciate ligament of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M23621,10,other spontaneous disruption of posterior cruciate ligament of right knee,225,(225) joint disorders and dislocations; trauma-related
M23622,10,other spontaneous disruption of posterior cruciate ligament of left knee,225,(225) joint disorders and dislocations; trauma-related
M23629,10,other spontaneous disruption of posterior cruciate ligament of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M23631,10,other spontaneous disruption of medial collateral ligament of right knee,225,(225) joint disorders and dislocations; trauma-related
M23632,10,other spontaneous disruption of medial collateral ligament of left knee,225,(225) joint disorders and dislocations; trauma-related
M23639,10,other spontaneous disruption of medial collateral ligament of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M23641,10,other spontaneous disruption of lateral collateral ligament of right knee,225,(225) joint disorders and dislocations; trauma-related
M23642,10,other spontaneous disruption of lateral collateral ligament of left knee,225,(225) joint disorders and dislocations; trauma-related
M23649,10,other spontaneous disruption of lateral collateral ligament of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M23671,10,other spontaneous disruption of capsular ligament of right knee,225,(225) joint disorders and dislocations; trauma-related
M23672,10,other spontaneous disruption of capsular ligament of left knee,225,(225) joint disorders and dislocations; trauma-related
M23679,10,other spontaneous disruption of capsular ligament of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M238X1,10,other internal derangements of right knee,225,(225) joint disorders and dislocations; trauma-related
M238X2,10,other internal derangements of left knee,225,(225) joint disorders and dislocations; trauma-related
M238X9,10,other internal derangements of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M2390,10,unspecified internal derangement of unspecified knee,225,(225) joint disorders and dislocations; trauma-related
M2391,10,unspecified internal derangement of right knee,225,(225) joint disorders and dislocations; trauma-related
M2392,10,unspecified internal derangement of left knee,225,(225) joint disorders and dislocations; trauma-related
M2400,10,loose body in unspecified joint,204,(204) other non-traumatic joint disorders
M24011,10,loose body in right shoulder,204,(204) other non-traumatic joint disorders
M24012,10,loose body in left shoulder,204,(204) other non-traumatic joint disorders
M24019,10,loose body in unspecified shoulder,204,(204) other non-traumatic joint disorders
M24021,10,loose body in right elbow,204,(204) other non-traumatic joint disorders
M24022,10,loose body in left elbow,204,(204) other non-traumatic joint disorders
M24029,10,loose body in unspecified elbow,204,(204) other non-traumatic joint disorders
M24031,10,loose body in right wrist,204,(204) other non-traumatic joint disorders
M24032,10,loose body in left wrist,204,(204) other non-traumatic joint disorders
M24039,10,loose body in unspecified wrist,204,(204) other non-traumatic joint disorders
M24041,10,loose body in right finger joint(s),204,(204) other non-traumatic joint disorders
M24042,10,loose body in left finger joint(s),204,(204) other non-traumatic joint disorders
M24049,10,loose body in unspecified finger joint(s),204,(204) other non-traumatic joint disorders
M24051,10,loose body in right hip,204,(204) other non-traumatic joint disorders
M24052,10,loose body in left hip,204,(204) other non-traumatic joint disorders
M24059,10,loose body in unspecified hip,204,(204) other non-traumatic joint disorders
M24071,10,loose body in right ankle,204,(204) other non-traumatic joint disorders
M24072,10,loose body in left ankle,204,(204) other non-traumatic joint disorders
M24073,10,loose body in unspecified ankle,204,(204) other non-traumatic joint disorders
M24074,10,loose body in right toe joint(s),204,(204) other non-traumatic joint disorders
M24075,10,loose body in left toe joint(s),204,(204) other non-traumatic joint disorders
M24076,10,loose body in unspecified toe joints,204,(204) other non-traumatic joint disorders
M2408,10,"loose body, other site",204,(204) other non-traumatic joint disorders
M2410,10,"other articular cartilage disorders, unspecified site",225,(225) joint disorders and dislocations; trauma-related
M24111,10,"other articular cartilage disorders, right shoulder",225,(225) joint disorders and dislocations; trauma-related
